"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
9.370844674e-01 3.2893797e+13
9.389586363e-01 3.3013005e+13
9.408365536e-01 3.4046817e+13
9.427182267e-01 3.4683483e+13
9.446036631e-01 3.4398752e+13
9.464928705e-01 3.4650489e+13
9.483858562e-01 3.6059430e+13
9.502826279e-01 3.6043418e+13
9.521831932e-01 3.6181320e+13
9.540875596e-01 3.6104718e+13
9.559957347e-01 3.7090469e+13
9.579077262e-01 3.7796464e+13
9.598235416e-01 3.6238511e+13
9.617431887e-01 3.7968345e+13
9.636666751e-01 3.6366017e+13
9.655940084e-01 3.7336013e+13
9.675251964e-01 3.7088844e+13
9.694602468e-01 3.7905883e+13
9.713991673e-01 3.6944233e+13
9.733419657e-01 3.5962668e+13
9.752886496e-01 3.5947068e+13
9.772392269e-01 3.6605978e+13
9.791937053e-01 3.5453386e+13
9.811520928e-01 3.6949326e+13
9.831143969e-01 3.6135608e+13
9.850806257e-01 3.6980098e+13
9.870507870e-01 3.7147238e+13
9.890248886e-01 3.6120665e+13
9.910029383e-01 2.1709896e+13
9.929849442e-01 2.2996538e+13
9.949709141e-01 2.8041786e+13
9.969608559e-01 2.7499640e+13
9.989547776e-01 2.7219023e+13
1.000952687e+00 2.8875586e+13
1.002954593e+00 2.9734739e+13
1.004960502e+00 2.7875994e+13
1.006970423e+00 2.8670295e+13
1.008984364e+00 3.0964390e+13
1.011002332e+00 3.1216674e+13
1.013024337e+00 3.0874472e+13
1.015050386e+00 3.1010337e+13
1.017080486e+00 3.1151162e+13
1.019114647e+00 2.9507517e+13
1.021152877e+00 3.1781279e+13
1.023195182e+00 3.1049438e+13
1.025241573e+00 3.0904220e+13
1.027292056e+00 2.7268447e+13
1.029346640e+00 2.8684024e+13
1.031405333e+00 3.0788673e+13
1.033468144e+00 2.9800807e+13
1.035535080e+00 3.0692850e+13
1.037606150e+00 3.1713043e+13
1.039681363e+00 3.1625594e+13
1.041760726e+00 3.1842144e+13
1.043844247e+00 3.1080091e+13
1.045931935e+00 3.5079664e+13
1.048023799e+00 3.0866420e+13
1.050119847e+00 3.4273128e+13
1.052220087e+00 3.0737597e+13
1.054324527e+00 3.4664681e+13
1.056433176e+00 3.1090971e+13
1.058546042e+00 3.4885848e+13
1.060663134e+00 3.4258269e+13
1.062784461e+00 3.3471398e+13
1.064910029e+00 3.5000464e+13
1.067039850e+00 3.2791407e+13
1.069173929e+00 3.5186553e+13
1.071312277e+00 3.5747814e+13
1.073454902e+00 3.4968814e+13
1.075601811e+00 3.6288131e+13
1.077753015e+00 3.7061125e+13
1.079908521e+00 3.6687225e+13
1.082068338e+00 3.6309272e+13
1.084232475e+00 3.7100879e+13
1.086400940e+00 3.6915773e+13
1.088573742e+00 3.7328227e+13
1.090750889e+00 3.6876920e+13
1.092932391e+00 3.7332692e+13
1.095118256e+00 3.7444641e+13
1.097308492e+00 3.6442390e+13
1.099503109e+00 3.6698450e+13
1.101702115e+00 3.6459950e+13
1.103905520e+00 3.5513244e+13
1.106113331e+00 3.5719607e+13
1.108325557e+00 3.5787809e+13
1.110542208e+00 3.5707608e+13
1.112763293e+00 3.5743555e+13
1.114988819e+00 3.6139103e+13
1.117218797e+00 3.6310088e+13
1.119453235e+00 3.5924332e+13
1.121692141e+00 3.5845345e+13
1.123935525e+00 3.6571921e+13
1.126183396e+00 3.6034388e+13
1.128435763e+00 3.6167091e+13
1.130692635e+00 3.6186339e+13
1.132954020e+00 3.6650060e+13
1.135219928e+00 3.5881151e+13
1.137490368e+00 3.2740164e+13
1.139765349e+00 3.1247863e+13
1.142044879e+00 3.4581589e+13
1.144328969e+00 3.5798151e+13
1.146617627e+00 3.6029056e+13
1.148910862e+00 3.6206694e+13
1.151208684e+00 3.6662589e+13
1.153511101e+00 3.6189156e+13
1.155818124e+00 3.6212829e+13
1.158129760e+00 3.6354597e+13
1.160446019e+00 3.4789205e+13
1.162766911e+00 3.6246998e+13
1.165092445e+00 3.5496501e+13
1.167422630e+00 3.6278754e+13
1.169757475e+00 3.3660220e+13
1.172096990e+00 3.6159524e+13
1.174441184e+00 3.5704452e+13
1.176790067e+00 3.2066265e+13
1.179143647e+00 3.4805449e+13
1.181501934e+00 3.5766382e+13
1.183864938e+00 3.5115582e+13
1.186232668e+00 3.5640081e+13
1.188605133e+00 3.4071555e+13
1.190982344e+00 3.5722129e+13
1.193364308e+00 3.5274681e+13
1.195751037e+00 3.3732882e+13
1.198142539e+00 3.2480426e+13
1.200538824e+00 3.3261436e+13
1.202939902e+00 3.3853365e+13
1.205345781e+00 3.4673282e+13
1.207756473e+00 3.4303871e+13
1.210171986e+00 3.3839842e+13
1.212592330e+00 3.4096283e+13
1.215017515e+00 3.5016672e+13
1.217447550e+00 3.4977581e+13
1.219882445e+00 3.4343444e+13
1.222322210e+00 3.4318626e+13
1.224766854e+00 3.4673390e+13
1.227216388e+00 3.4873902e+13
1.229670820e+00 3.4778025e+13
1.232130162e+00 3.4124811e+13
1.234594422e+00 3.4294829e+13
1.237063611e+00 3.4223801e+13
1.239537739e+00 3.3317231e+13
1.242016814e+00 3.1707076e+13
1.244500848e+00 3.1774301e+13
1.246989849e+00 3.3282951e+13
1.249483829e+00 3.3397454e+13
1.251982797e+00 3.0856602e+13
1.254486762e+00 3.3187177e+13
1.256995736e+00 3.3352445e+13
1.259509727e+00 3.3246537e+13
1.262028747e+00 3.3363600e+13
1.264552804e+00 3.2890982e+13
1.267081910e+00 3.2685763e+13
1.269616074e+00 3.3165376e+13
1.272155306e+00 3.3745853e+13
1.274699616e+00 3.2673994e+13
1.277249016e+00 3.3224928e+13
1.279803514e+00 3.3332401e+13
1.282363121e+00 3.2239808e+13
1.284927847e+00 3.2581891e+13
1.287497703e+00 3.2515282e+13
1.290072698e+00 3.1921913e+13
1.292652843e+00 3.2350819e+13
1.295238149e+00 3.2609560e+13
1.297828625e+00 3.2840584e+13
1.300424283e+00 3.2504160e+13
1.303025131e+00 3.2863439e+13
1.305631181e+00 3.2833079e+13
1.308242444e+00 3.2270568e+13
1.310858929e+00 3.2668958e+13
1.313480647e+00 3.0822163e+13
1.316107608e+00 3.1605375e+13
1.318739823e+00 3.2699634e+13
1.321377303e+00 3.1804816e+13
1.324020057e+00 3.2058398e+13
1.326668097e+00 3.1544949e+13
1.329321434e+00 3.1093039e+13
1.331980077e+00 2.9610785e+13
1.334644037e+00 2.7631808e+13
1.337313325e+00 2.7273999e+13
1.339987951e+00 2.8017320e+13
1.342667927e+00 2.6920139e+13
1.345353263e+00 2.7392409e+13
1.348043970e+00 2.7173368e+13
1.350740058e+00 2.6904260e+13
1.353441538e+00 2.6854600e+13
1.356148421e+00 2.7104108e+13
1.358860718e+00 2.6987348e+13
1.361578439e+00 2.6436563e+13
1.364301596e+00 2.6725217e+13
1.367030199e+00 2.7183849e+13
1.369764260e+00 2.6938912e+13
1.372503788e+00 2.7123542e+13
1.375248796e+00 2.7376292e+13
1.377999293e+00 2.7254388e+13
1.380755292e+00 2.7764728e+13
1.383516802e+00 2.6800193e+13
1.386283836e+00 2.7040628e+13
1.389056404e+00 2.6289537e+13
1.391834517e+00 2.4742020e+13
1.394618186e+00 2.5468235e+13
1.397407422e+00 2.5105840e+13
1.400202237e+00 2.4888444e+13
1.403002641e+00 2.5787397e+13
1.405808647e+00 2.5254252e+13
1.408620264e+00 2.4861427e+13
1.411437504e+00 2.4186409e+13
1.414260379e+00 2.4511356e+13
1.417088900e+00 2.3867568e+13
1.419923078e+00 2.4270968e+13
1.422762924e+00 2.3680020e+13
1.425608450e+00 2.3873464e+13
1.428459667e+00 2.3515851e+13
1.431316586e+00 2.4287971e+13
1.434179219e+00 2.3702848e+13
1.437047578e+00 2.3860314e+13
1.439921673e+00 2.3532034e+13
1.442801516e+00 2.4254165e+13
1.445687119e+00 2.3586477e+13
1.448578494e+00 2.4046168e+13
1.451475651e+00 2.3784794e+13
1.454378602e+00 2.4059103e+13
1.457287359e+00 2.3442922e+13
1.460201934e+00 2.3604386e+13
1.463122338e+00 2.2872160e+13
1.466048582e+00 2.3455950e+13
1.468980679e+00 2.2302343e+13
1.471918641e+00 2.3323195e+13
1.474862478e+00 2.2822433e+13
1.477812203e+00 2.2782370e+13
1.480767827e+00 2.2449556e+13
1.483729363e+00 2.3147729e+13
1.486696822e+00 2.3263490e+13
1.489670215e+00 2.2390781e+13
1.492649556e+00 2.3253021e+13
1.495634855e+00 2.3070923e+13
1.498626125e+00 2.3371302e+13
1.501623377e+00 2.2209899e+13
1.504626624e+00 2.3020861e+13
1.507635877e+00 2.2993798e+13
1.510651149e+00 2.3295173e+13
1.513672451e+00 2.3011603e+13
1.516699796e+00 2.1988865e+13
1.519733196e+00 2.3377158e+13
1.522772662e+00 2.3621788e+13
1.525818207e+00 2.2704647e+13
1.528869844e+00 2.3053317e+13
1.531927583e+00 2.2811412e+13
1.534991438e+00 2.3318258e+13
1.538061421e+00 2.2927759e+13
1.541137544e+00 2.2262917e+13
1.544219819e+00 2.2983286e+13
1.547308259e+00 2.2973322e+13
1.550402875e+00 2.2849557e+13
1.553503681e+00 2.2942554e+13
1.556610689e+00 2.2590373e+13
1.559723910e+00 2.2998771e+13
1.562843358e+00 2.3226301e+13
1.565969044e+00 2.2858015e+13
1.569100983e+00 2.3254713e+13
1.572239185e+00 2.2757419e+13
1.575383663e+00 2.3135070e+13
1.578534430e+00 2.3219811e+13
1.581691499e+00 2.3508022e+13
1.584854882e+00 2.3277561e+13
1.588024592e+00 2.3327157e+13
1.591200641e+00 2.2786123e+13
1.594383042e+00 2.3584126e+13
1.597571808e+00 2.3652922e+13
1.600766952e+00 2.3529620e+13
1.603968486e+00 2.3350347e+13
1.607176423e+00 2.2779903e+13
1.610390776e+00 2.3609710e+13
1.613611557e+00 2.3366231e+13
1.616838780e+00 2.3236994e+13
1.620072458e+00 2.2407145e+13
1.623312603e+00 2.3262262e+13
1.626559228e+00 2.2977173e+13
1.629812347e+00 2.3613262e+13
1.633071971e+00 2.3489432e+13
1.636338115e+00 2.2996219e+13
1.639610791e+00 2.3442600e+13
1.642890013e+00 2.3527952e+13
1.646175793e+00 2.3032926e+13
1.649468145e+00 2.3546858e+13
1.652767081e+00 2.3087812e+13
1.656072615e+00 2.3759559e+13
1.659384760e+00 2.3340099e+13
1.662703530e+00 2.3419430e+13
1.666028937e+00 2.3027692e+13
1.669360995e+00 2.3305728e+13
1.672699717e+00 2.2514940e+13
1.676045116e+00 2.2477032e+13
1.679397206e+00 2.3343393e+13
1.682756001e+00 2.3270465e+13
1.686121513e+00 2.2844869e+13
1.689493756e+00 2.2072360e+13
1.692872743e+00 2.2667790e+13
1.696258489e+00 2.2392953e+13
1.699651006e+00 2.2317577e+13
1.703050308e+00 2.2211261e+13
1.706456408e+00 2.1546115e+13
1.709869321e+00 2.0575895e+13
1.713289060e+00 2.1001093e+13
1.716715638e+00 2.0585294e+13
1.720149069e+00 2.0271290e+13
1.723589367e+00 2.0247605e+13
1.727036546e+00 2.0157928e+13
1.730490619e+00 1.9671591e+13
1.733951600e+00 1.9252186e+13
1.737419504e+00 1.9516516e+13
1.740894343e+00 1.9001784e+13
1.744376131e+00 1.8819752e+13
1.747864884e+00 1.8734483e+13
1.751360613e+00 1.8384615e+13
1.754863335e+00 1.7587663e+13
1.758373061e+00 1.7604717e+13
1.761889807e+00 1.7336295e+13
1.765413587e+00 1.7748528e+13
1.768944414e+00 1.6950222e+13
1.772482303e+00 1.6777140e+13
1.776027268e+00 1.6276530e+13
1.779579322e+00 1.6237434e+13
1.783138481e+00 1.6123709e+13
1.786704758e+00 1.5433451e+13
1.790278167e+00 1.5708512e+13
1.793858724e+00 1.5526397e+13
1.797446441e+00 1.5679252e+13
1.801041334e+00 1.4605803e+13
1.804643417e+00 1.4936734e+13
1.808252703e+00 1.5098227e+13
1.811869209e+00 1.4450947e+13
1.815492947e+00 1.5246012e+13
1.819123933e+00 1.4337820e+13
1.822762181e+00 1.4848551e+13
1.826407705e+00 1.4136672e+13
1.830060521e+00 1.4738987e+13
1.833720642e+00 1.4208462e+13
1.837388083e+00 1.4280323e+13
1.841062859e+00 1.3918756e+13
1.844744985e+00 1.3400770e+13
1.848434475e+00 1.2714683e+13
1.852131344e+00 1.3572129e+13
1.855835607e+00 1.3082695e+13
1.859547278e+00 1.2041614e+13
1.863266372e+00 1.3025653e+13
1.866992905e+00 1.2949598e+13
1.870726891e+00 1.3338281e+13
1.874468345e+00 1.2744389e+13
1.878217281e+00 1.2524734e+13
1.881973716e+00 1.3404781e+13
1.885737663e+00 1.3045726e+13
1.889509139e+00 1.3198416e+13
1.893288157e+00 1.2321435e+13
1.897074733e+00 1.3061529e+13
1.900868883e+00 1.3416109e+13
1.904670621e+00 1.2843146e+13
1.908479962e+00 1.3000358e+13
1.912296922e+00 1.2916483e+13
1.916121516e+00 1.2846120e+13
1.919953759e+00 1.2829795e+13
1.923793666e+00 1.2673237e+13
1.927641253e+00 1.2655025e+13
1.931496536e+00 1.1306014e+13
1.935359529e+00 1.2585725e+13
1.939230248e+00 1.2162255e+13
1.943108709e+00 1.1879791e+13
1.946994926e+00 1.0873404e+13
1.950888916e+00 1.1202132e+13
1.954790694e+00 1.1795421e+13
1.958700275e+00 1.2611047e+13
1.962617676e+00 1.2042822e+13
1.966542911e+00 1.2013564e+13
1.970475997e+00 1.2122265e+13
1.974416949e+00 1.1357400e+13
1.978365783e+00 9.9023128e+12
1.982322514e+00 1.1111297e+13
1.986287159e+00 1.0548306e+13
1.990259734e+00 1.0987765e+13
1.994240253e+00 1.1204389e+13
1.998228734e+00 1.1018000e+13
2.002225191e+00 1.1464937e+13
2.006229641e+00 1.1360855e+13
2.010242101e+00 1.0991825e+13
2.014262585e+00 1.1072967e+13
2.018291110e+00 1.0872259e+13
2.022327692e+00 1.1297731e+13
2.026372348e+00 1.0801134e+13
2.030425092e+00 1.0960466e+13
2.034485943e+00 1.0828638e+13
2.038554914e+00 1.1028397e+13
2.042632024e+00 1.0905700e+13
2.046717288e+00 1.0844690e+13
2.050810723e+00 1.0727715e+13
2.054912344e+00 1.0767122e+13
2.059022169e+00 1.0899050e+13
2.063140213e+00 1.0510785e+13
2.067266494e+00 1.0677990e+13
2.071401027e+00 1.0810341e+13
2.075543829e+00 1.0595077e+13
2.079694917e+00 1.0630966e+13
2.083854306e+00 1.0603888e+13
2.088022015e+00 1.0535355e+13
2.092198059e+00 1.0790922e+13
2.096382455e+00 1.0571534e+13
2.100575220e+00 1.0578509e+13
2.104776370e+00 1.0704268e+13
2.108985923e+00 1.0619938e+13
2.113203895e+00 1.0569565e+13
2.117430303e+00 1.0512348e+13
2.121665163e+00 1.0635042e+13
2.125908494e+00 1.0603086e+13
2.130160311e+00 1.0597195e+13
2.134420631e+00 1.0634705e+13
2.138689473e+00 1.0492196e+13
2.142966852e+00 1.0679472e+13
2.147252785e+00 1.0660719e+13
2.151547291e+00 1.0475923e+13
2.155850385e+00 1.0669553e+13
2.160162086e+00 1.0640166e+13
2.164482410e+00 1.0579289e+13
2.168811375e+00 1.0678265e+13
2.173148998e+00 1.0587418e+13
2.177495296e+00 1.0414411e+13
2.181850287e+00 1.0530940e+13
2.186213987e+00 1.0551711e+13
2.190586415e+00 1.0503150e+13
2.194967588e+00 1.0503539e+13
2.199357523e+00 1.0518188e+13
2.203756238e+00 1.0244333e+13
2.208163751e+00 9.6561377e+12
2.212580078e+00 1.0438799e+13
2.217005238e+00 1.0434995e+13
2.221439249e+00 1.0302533e+13
2.225882127e+00 1.0395666e+13
2.230333892e+00 1.0360551e+13
2.234794559e+00 1.0251911e+13
2.239264148e+00 1.0387086e+13
2.243742677e+00 1.0269957e+13
2.248230162e+00 1.0251428e+13
2.252726622e+00 1.0247854e+13
2.257232076e+00 1.0172857e+13
2.261746540e+00 9.8259371e+12
2.266270033e+00 9.8886037e+12
2.270802573e+00 1.0014562e+13
2.275344178e+00 1.0087645e+13
2.279894866e+00 9.9515731e+12
2.284454656e+00 9.9293720e+12
2.289023566e+00 9.9841011e+12
2.293601613e+00 8.9264577e+12
2.298188816e+00 9.0828209e+12
2.302785193e+00 9.1765009e+12
2.307390764e+00 9.2412325e+12
2.312005545e+00 9.1457864e+12
2.316629556e+00 9.1392203e+12
2.321262816e+00 8.6967694e+12
2.325905341e+00 8.3532802e+12
2.330557152e+00 8.5307074e+12
2.335218266e+00 8.4160818e+12
2.339888703e+00 8.2970325e+12
2.344568480e+00 8.5433077e+12
2.349257617e+00 8.5393863e+12
2.353956132e+00 7.6750828e+12
2.358664045e+00 8.0269608e+12
2.363381373e+00 8.0754292e+12
2.368108135e+00 8.1204238e+12
2.372844352e+00 8.1822615e+12
2.377590040e+00 7.9663007e+12
2.382345221e+00 7.5364361e+12
2.387109911e+00 7.3608040e+12
2.391884131e+00 7.6392131e+12
2.396667899e+00 7.4717424e+12
2.401461235e+00 7.3394904e+12
2.406264157e+00 7.0837608e+12
2.411076686e+00 7.0338302e+12
2.415898839e+00 6.6927238e+12
2.420730637e+00 6.8487045e+12
2.425572098e+00 6.7193979e+12
2.430423242e+00 6.6569568e+12
2.435284089e+00 6.3565022e+12
2.440154657e+00 6.5036891e+12
2.445034966e+00 6.3342667e+12
2.449925036e+00 6.0959364e+12
2.454824886e+00 5.9372806e+12
2.459734536e+00 5.9007432e+12
2.464654005e+00 6.1519330e+12
2.469583313e+00 5.7733189e+12
2.474522480e+00 5.6586476e+12
2.479471525e+00 5.6261977e+12
2.484430468e+00 5.6976693e+12
2.489399329e+00 5.2739652e+12
2.494378127e+00 5.5384793e+12
2.499366883e+00 5.3068763e+12
2.504365617e+00 5.0794138e+12
2.509374348e+00 5.4198447e+12
2.514393097e+00 4.9804324e+12
2.519421883e+00 5.2975718e+12
2.524460727e+00 5.0963218e+12
2.529509649e+00 5.0322323e+12
2.534568668e+00 5.0081814e+12
2.539637805e+00 4.9211465e+12
2.544717081e+00 4.9208889e+12
2.549806515e+00 4.9601101e+12
2.554906128e+00 4.9227494e+12
2.560015940e+00 4.8656234e+12
2.565135972e+00 4.7731002e+12
2.570266244e+00 4.9937445e+12
2.575406777e+00 4.5909842e+12
2.580557590e+00 4.8112474e+12
2.585718705e+00 4.8719727e+12
2.590890143e+00 4.7458976e+12
2.596071923e+00 4.7001406e+12
2.601264067e+00 4.8831073e+12
2.606466595e+00 4.6951893e+12
2.611679528e+00 4.9454216e+12
2.616902887e+00 4.6984374e+12
2.622136693e+00 4.7458705e+12
2.627380966e+00 4.7699087e+12
2.632635728e+00 4.5995787e+12
2.637901000e+00 4.7929136e+12
2.643176802e+00 4.5935103e+12
2.648463155e+00 4.6645107e+12
2.653760082e+00 4.7541391e+12
2.659067602e+00 4.7700100e+12
2.664385737e+00 4.7468786e+12
2.669714509e+00 4.6137834e+12
2.675053938e+00 4.4977103e+12
2.680404045e+00 4.5982173e+12
2.685764854e+00 4.4525352e+12
2.691136383e+00 4.5100744e+12
2.696518656e+00 4.2300976e+12
2.701911693e+00 4.4813365e+12
2.707315517e+00 4.2837558e+12
2.712730148e+00 4.1431210e+12
2.718155608e+00 4.1970671e+12
2.723591919e+00 4.0604861e+12
2.729039103e+00 4.1181064e+12
2.734497181e+00 4.0908598e+12
2.739966176e+00 3.9204441e+12
2.745446108e+00 4.0946257e+12
2.750937000e+00 3.9833920e+12
2.756438874e+00 3.9460589e+12
2.761951752e+00 3.9943139e+12
2.767475655e+00 3.7574535e+12
2.773010607e+00 3.9807167e+12
2.778556628e+00 3.7896108e+12
2.784113741e+00 3.7214153e+12
2.789681969e+00 3.7586789e+12
2.795261333e+00 3.8844769e+12
2.800851855e+00 3.7063108e+12
2.806453559e+00 3.5539569e+12
2.812066466e+00 3.7066679e+12
2.817690599e+00 3.5541356e+12
2.823325980e+00 3.5372607e+12
2.828972632e+00 3.6908357e+12
2.834630578e+00 3.5501913e+12
2.840299839e+00 3.5441220e+12
2.845980438e+00 3.5899901e+12
2.851672399e+00 3.3764944e+12
2.857375744e+00 3.4901311e+12
2.863090496e+00 3.5639484e+12
2.868816676e+00 3.3834685e+12
2.874554310e+00 3.4287044e+12
2.880303418e+00 3.4850719e+12
2.886064025e+00 3.3741980e+12
2.891836153e+00 3.3458250e+12
2.897619826e+00 3.4551755e+12
2.903415065e+00 3.3630696e+12
2.909221895e+00 3.0828982e+12
2.915040339e+00 3.4297091e+12
2.920870420e+00 3.1732890e+12
2.926712161e+00 3.1101311e+12
2.932565585e+00 3.3401581e+12
2.938430716e+00 3.2391907e+12
2.944307578e+00 3.0480542e+12
2.950196193e+00 3.1581597e+12
2.956096585e+00 3.1482679e+12
2.962008778e+00 3.0949655e+12
2.967932796e+00 3.0377363e+12
2.973868662e+00 3.1270497e+12
2.979816399e+00 3.1461836e+12
2.985776032e+00 3.0017889e+12
2.991747584e+00 3.0251877e+12
2.997731079e+00 3.0943919e+12
3.003726541e+00 2.9876808e+12
3.009733994e+00 2.7957262e+12
3.015753462e+00 3.1305642e+12
3.021784969e+00 2.9869066e+12
3.027828539e+00 2.8864780e+12
3.033884196e+00 2.9538723e+12
3.039951964e+00 3.0111467e+12
3.046031868e+00 2.8304588e+12
3.052123932e+00 2.7925593e+12
3.058228180e+00 2.9970490e+12
3.064344636e+00 2.8949358e+12
3.070473326e+00 2.7657133e+12
3.076614272e+00 2.9054588e+12
3.082767501e+00 2.8694282e+12
3.088933036e+00 2.7509215e+12
3.095110902e+00 2.7494202e+12
3.101301124e+00 2.9238715e+12
3.107503726e+00 2.8024430e+12
3.113718733e+00 2.7185942e+12
3.119946171e+00 2.7762377e+12
3.126186063e+00 2.8511564e+12
3.132438435e+00 2.6202474e+12
3.138703312e+00 2.7870652e+12
3.144980719e+00 2.7279759e+12
3.151270680e+00 2.7486959e+12
3.157573222e+00 2.6587813e+12
3.163888368e+00 2.7493420e+12
3.170216145e+00 2.6874216e+12
3.176556577e+00 2.6232213e+12
3.182909690e+00 2.6884379e+12
3.189275510e+00 2.6891221e+12
3.195654061e+00 2.6196721e+12
3.202045369e+00 2.5503402e+12
3.208449459e+00 2.7422665e+12
3.214866358e+00 2.6698068e+12
3.221296091e+00 2.5839601e+12
3.227738683e+00 2.5922151e+12
3.234194161e+00 2.6578808e+12
3.240662549e+00 2.5556000e+12
3.247143874e+00 2.5756802e+12
3.253638162e+00 2.5990957e+12
3.260145438e+00 2.6493318e+12
3.266665729e+00 2.5800094e+12
3.273199061e+00 2.5605708e+12
3.279745459e+00 2.5267895e+12
3.286304950e+00 2.5352792e+12
3.292877559e+00 2.5083340e+12
3.299463315e+00 2.5460749e+12
3.306062241e+00 2.5468271e+12
3.312674366e+00 2.5189055e+12
3.319299714e+00 2.4914309e+12
3.325938314e+00 2.5686454e+12
3.332590190e+00 2.5525252e+12
3.339255371e+00 2.4211997e+12
3.345933882e+00 2.4764883e+12
3.352625749e+00 2.4764227e+12
3.359331001e+00 2.4749764e+12
3.366049663e+00 2.4750943e+12
3.372781762e+00 2.4649654e+12
3.379527326e+00 2.4265139e+12
3.386286380e+00 2.4652786e+12
3.393058953e+00 2.4029464e+12
3.399845071e+00 2.4036706e+12
3.406644761e+00 2.3962593e+12
3.413458051e+00 2.3883891e+12
3.420284967e+00 2.3951278e+12
3.427125537e+00 2.4124420e+12
3.433979788e+00 2.4109393e+12
3.440847747e+00 2.3719901e+12
3.447729443e+00 2.3698819e+12
3.454624902e+00 2.3224284e+12
3.461534152e+00 2.3213306e+12
3.468457220e+00 2.3670607e+12
3.475394134e+00 2.3711477e+12
3.482344923e+00 2.3192133e+12
3.489309612e+00 2.2937034e+12
3.496288232e+00 2.3120309e+12
3.503280808e+00 2.3400645e+12
3.510287370e+00 2.2908239e+12
3.517307944e+00 2.2468149e+12
3.524342560e+00 2.2220661e+12
3.531391245e+00 2.3036015e+12
3.538454028e+00 2.2550549e+12
3.545530936e+00 2.2525211e+12
3.552621998e+00 2.2397797e+12
3.559727242e+00 2.2328498e+12
3.566846696e+00 2.2351476e+12
3.573980390e+00 2.1477668e+12
3.581128351e+00 2.2214589e+12
3.588290607e+00 2.1743321e+12
3.595467188e+00 2.1812169e+12
3.602658123e+00 2.1624075e+12
3.609863439e+00 2.2068317e+12
3.617083166e+00 2.1572989e+12
3.624317332e+00 2.1430679e+12
3.631565967e+00 2.1517889e+12
3.638829099e+00 2.0726879e+12
3.646106757e+00 2.1543920e+12
3.653398971e+00 2.0985818e+12
3.660705769e+00 2.0378470e+12
3.668027180e+00 2.1103239e+12
3.675363234e+00 2.0742914e+12
3.682713961e+00 2.0755138e+12
3.690079389e+00 2.0831056e+12
3.697459548e+00 2.0176236e+12
3.704854467e+00 2.0089902e+12
3.712264176e+00 2.0526190e+12
3.719688704e+00 2.0260821e+12
3.727128081e+00 2.0599995e+12
3.734582338e+00 1.9285704e+12
3.742051502e+00 1.9936209e+12
3.749535605e+00 2.0422930e+12
3.757034676e+00 2.0056983e+12
3.764548746e+00 1.9584134e+12
3.772077843e+00 1.9395691e+12
3.779621999e+00 1.9602224e+12
3.787181243e+00 1.9691053e+12
3.794755605e+00 1.9690467e+12
3.802345117e+00 1.9416261e+12
3.809949807e+00 1.8694868e+12
3.817569707e+00 1.9277419e+12
3.825204846e+00 1.9105836e+12
3.832855256e+00 1.8715823e+12
3.840520966e+00 1.8777233e+12
3.848202008e+00 1.8576627e+12
3.855898412e+00 1.8485918e+12
3.863610209e+00 1.8721280e+12
3.871337429e+00 1.8456399e+12
3.879080104e+00 1.8329445e+12
3.886838264e+00 1.8212868e+12
3.894611941e+00 1.7688677e+12
3.902401165e+00 1.8087080e+12
3.910205967e+00 1.7739185e+12
3.918026379e+00 1.7736701e+12
3.925862432e+00 1.7878979e+12
3.933714157e+00 1.7296186e+12
3.941581585e+00 1.7497106e+12
3.949464748e+00 1.7238974e+12
3.957363678e+00 1.7293625e+12
3.965278405e+00 1.7012539e+12
3.973208962e+00 1.6820698e+12
3.981155380e+00 1.6326308e+12
3.989117691e+00 1.6335051e+12
3.997095926e+00 1.6465895e+12
4.005090118e+00 1.6159057e+12
4.013100298e+00 1.6098309e+12
4.021126499e+00 1.5665624e+12
4.029168752e+00 1.5881085e+12
4.037227089e+00 1.5735581e+12
4.045301543e+00 1.5117578e+12
4.053392146e+00 1.5394284e+12
4.061498931e+00 1.5044720e+12
4.069621928e+00 1.5057504e+12
4.077761172e+00 1.4655654e+12
4.085916695e+00 1.4394185e+12
4.094088528e+00 1.4398719e+12
4.102276705e+00 1.4662505e+12
4.110481259e+00 1.4312807e+12
4.118702221e+00 1.4179812e+12
4.126939626e+00 1.3934400e+12
4.135193505e+00 1.3989560e+12
4.143463892e+00 1.3953949e+12
4.151750820e+00 1.4061195e+12
4.160054321e+00 1.3469817e+12
4.168374430e+00 1.3171311e+12
4.176711179e+00 1.3555643e+12
4.185064601e+00 1.3241275e+12
4.193434730e+00 1.3436797e+12
4.201821600e+00 1.3114067e+12
4.210225243e+00 1.2972735e+12
4.218645693e+00 1.2827182e+12
4.227082985e+00 1.2985974e+12
4.235537151e+00 1.3082141e+12
4.244008225e+00 1.2561534e+12
4.252496242e+00 1.2412118e+12
4.261001234e+00 1.2396749e+12
4.269523236e+00 1.2289629e+12
4.278062283e+00 1.2374894e+12
4.286618407e+00 1.2313163e+12
4.295191644e+00 1.1656274e+12
4.303782028e+00 1.1536250e+12
4.312389592e+00 1.1651554e+12
4.321014371e+00 1.1450541e+12
4.329656400e+00 1.1452728e+12
4.338315712e+00 1.1360389e+12
4.346992344e+00 1.1041995e+12
4.355686328e+00 1.0914046e+12
4.364397701e+00 1.0770400e+12
4.373126497e+00 1.0762300e+12
4.381872750e+00 1.0522037e+12
4.390636495e+00 1.0694777e+12
4.399417768e+00 1.0432674e+12
