"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
4.408216604e+00 7.1695472e+11
4.417033037e+00 7.1912947e+11
4.425867103e+00 6.8415470e+11
4.434718837e+00 6.8368712e+11
4.443588275e+00 6.9323130e+11
4.452475451e+00 6.6924532e+11
4.461380402e+00 6.9474483e+11
4.470303163e+00 6.4235819e+11
4.479243769e+00 6.5323435e+11
4.488202257e+00 6.8008099e+11
4.497178661e+00 6.1347815e+11
4.506173019e+00 6.6362202e+11
4.515185365e+00 6.3463658e+11
4.524215735e+00 6.1460687e+11
4.533264167e+00 6.3702818e+11
4.542330695e+00 6.0157955e+11
4.551415357e+00 6.3309556e+11
4.560518187e+00 6.1645838e+11
4.569639224e+00 5.6344890e+11
4.578778502e+00 6.0714596e+11
4.587936059e+00 6.0723526e+11
4.597111931e+00 5.8626680e+11
4.606306155e+00 5.7177408e+11
4.615518767e+00 5.9186808e+11
4.624749805e+00 5.8546864e+11
4.633999305e+00 5.6225661e+11
4.643267303e+00 5.6378337e+11
4.652553838e+00 5.6878669e+11
4.661858946e+00 5.8076636e+11
4.671182663e+00 5.3864977e+11
4.680525029e+00 5.6409503e+11
4.689886079e+00 5.6880852e+11
4.699265851e+00 5.5488851e+11
4.708664383e+00 5.4751501e+11
4.718081711e+00 5.4386685e+11
4.727517875e+00 5.5011901e+11
4.736972911e+00 5.2070594e+11
4.746446856e+00 5.4467430e+11
4.755939750e+00 5.4301391e+11
4.765451630e+00 5.1975519e+11
4.774982533e+00 4.9329688e+11
4.784532498e+00 5.2133806e+11
4.794101563e+00 5.2091978e+11
4.803689766e+00 5.1161170e+11
4.813297146e+00 4.8737947e+11
4.822923740e+00 5.2151836e+11
4.832569587e+00 5.0254596e+11
4.842234727e+00 5.0454762e+11
4.851919196e+00 4.9448566e+11
4.861623034e+00 4.9163232e+11
4.871346280e+00 4.8781684e+11
4.881088973e+00 4.8632616e+11
4.890851151e+00 4.8526994e+11
4.900632853e+00 4.9252641e+11
4.910434119e+00 4.8770626e+11
4.920254987e+00 4.7802359e+11
4.930095497e+00 4.5748927e+11
4.939955688e+00 4.5715511e+11
4.949835600e+00 4.5061640e+11
4.959735271e+00 4.5412185e+11
4.969654741e+00 4.3738920e+11
4.979594051e+00 4.5784692e+11
4.989553239e+00 4.6697631e+11
4.999532345e+00 4.1127090e+11
5.009531410e+00 4.5370649e+11
5.019550473e+00 4.0165312e+11
5.029589574e+00 4.1810406e+11
5.039648753e+00 4.1831391e+11
5.049728050e+00 4.3771955e+11
5.059827507e+00 4.2181341e+11
5.069947162e+00 4.2971669e+11
5.080087056e+00 3.9237037e+11
5.090247230e+00 4.0146233e+11
5.100427724e+00 4.3132363e+11
5.110628580e+00 3.8951976e+11
5.120849837e+00 4.0442425e+11
5.131091537e+00 3.8682581e+11
5.141353720e+00 3.7872226e+11
5.151636427e+00 4.1277065e+11
5.161939700e+00 3.7403499e+11
5.172263580e+00 3.7463435e+11
5.182608107e+00 3.8853558e+11
5.192973323e+00 3.9285839e+11
5.203359270e+00 3.7435816e+11
5.213765988e+00 3.7803265e+11
5.224193520e+00 3.6968774e+11
5.234641907e+00 3.7582860e+11
5.245111191e+00 3.6543274e+11
5.255601413e+00 3.6583129e+11
5.266112616e+00 3.6902105e+11
5.276644841e+00 3.4745215e+11
5.287198131e+00 3.5518103e+11
5.297772527e+00 3.5816470e+11
5.308368072e+00 3.4957688e+11
5.318984809e+00 3.3846524e+11
5.329622778e+00 3.7177367e+11
5.340282024e+00 3.3996937e+11
5.350962588e+00 3.2917248e+11
5.361664513e+00 3.4524838e+11
5.372387842e+00 3.4854747e+11
5.383132618e+00 3.3881145e+11
5.393898883e+00 3.4161866e+11
5.404686681e+00 3.2469932e+11
5.415496054e+00 3.1693767e+11
5.426327046e+00 3.0600240e+11
5.437179700e+00 3.2841700e+11
5.448054060e+00 3.2646064e+11
5.458950168e+00 3.1364718e+11
5.469868068e+00 3.2657190e+11
5.480807804e+00 3.1128132e+11
5.491769420e+00 3.1667921e+11
5.502752959e+00 3.2669905e+11
5.513758465e+00 3.0372775e+11
5.524785981e+00 2.8788734e+11
5.535835553e+00 3.1410191e+11
5.546907225e+00 2.9222877e+11
5.558001039e+00 3.0573375e+11
5.569117041e+00 2.8893623e+11
5.580255275e+00 2.9346430e+11
5.591415786e+00 3.0387752e+11
5.602598617e+00 2.9997924e+11
5.613803814e+00 2.8986671e+11
5.625031422e+00 2.9286684e+11
5.636281485e+00 2.9432827e+11
5.647554048e+00 2.8062811e+11
5.658849156e+00 2.8219156e+11
5.670166854e+00 2.8260746e+11
5.681507188e+00 2.7709080e+11
5.692870202e+00 2.7682593e+11
5.704255943e+00 2.8598559e+11
5.715664455e+00 2.5572385e+11
5.727095784e+00 2.7336607e+11
5.738549975e+00 2.6181302e+11
5.750027075e+00 2.8324005e+11
5.761527129e+00 2.7205454e+11
5.773050184e+00 2.7056266e+11
5.784596284e+00 2.5935927e+11
5.796165476e+00 2.6346672e+11
5.807757807e+00 2.7802891e+11
5.819373323e+00 2.5924984e+11
5.831012070e+00 2.4822291e+11
5.842674094e+00 2.5145314e+11
5.854359442e+00 2.5690463e+11
5.866068161e+00 2.6864378e+11
5.877800297e+00 2.4372743e+11
5.889555898e+00 2.7167708e+11
5.901335010e+00 2.3391734e+11
5.913137680e+00 2.5939437e+11
5.924963955e+00 2.6404602e+11
5.936813883e+00 2.4372507e+11
5.948687511e+00 2.4588771e+11
5.960584886e+00 2.5685620e+11
5.972506055e+00 2.3893717e+11
5.984451068e+00 2.4810595e+11
5.996419970e+00 2.5251166e+11
6.008412810e+00 2.5529204e+11
6.020429635e+00 2.3770307e+11
6.032470495e+00 2.4101746e+11
6.044535436e+00 2.2545199e+11
6.056624506e+00 2.3510982e+11
6.068737755e+00 2.5194174e+11
6.080875231e+00 2.5027035e+11
6.093036981e+00 2.3895034e+11
6.105223055e+00 2.3580700e+11
6.117433501e+00 2.2207102e+11
6.129668368e+00 2.5256647e+11
6.141927705e+00 2.4236401e+11
6.154211561e+00 2.3312716e+11
6.166519984e+00 2.2994916e+11
6.178853024e+00 2.3284649e+11
6.191210730e+00 2.3882265e+11
6.203593151e+00 2.3144102e+11
6.216000338e+00 2.2986120e+11
6.228432338e+00 2.4085608e+11
6.240889203e+00 2.2164189e+11
6.253370981e+00 2.3391586e+11
6.265877723e+00 2.2076718e+11
6.278409479e+00 2.2741554e+11
6.290966298e+00 2.2713522e+11
6.303548230e+00 2.2571626e+11
6.316155327e+00 2.2260642e+11
6.328787637e+00 2.1999192e+11
6.341445213e+00 2.1921340e+11
6.354128103e+00 2.0801098e+11
6.366836359e+00 2.2000175e+11
6.379570032e+00 2.0426501e+11
6.392329172e+00 2.0924770e+11
6.405113830e+00 1.9997579e+11
6.417924058e+00 1.9692522e+11
6.430759906e+00 1.9880224e+11
6.443621426e+00 1.9445776e+11
6.456508669e+00 1.8427072e+11
6.469421686e+00 1.7108988e+11
6.482360530e+00 1.6916405e+11
6.495325251e+00 1.7223669e+11
6.508315901e+00 1.7282587e+11
6.521332533e+00 1.6855422e+11
6.534375198e+00 1.6634357e+11
6.547443948e+00 1.6327810e+11
6.560538836e+00 1.5556870e+11
6.573659914e+00 1.5965364e+11
6.586807234e+00 1.5656300e+11
6.599980848e+00 1.4444583e+11
6.613180810e+00 1.5017580e+11
6.626407172e+00 1.3741114e+11
6.639659986e+00 1.4345721e+11
6.652939306e+00 1.4850511e+11
6.666245184e+00 1.4754196e+11
6.679577675e+00 1.4414001e+11
6.692936830e+00 1.4157438e+11
6.706322704e+00 1.5155861e+11
6.719735349e+00 1.4185172e+11
6.733174820e+00 1.4535867e+11
6.746641170e+00 1.4160165e+11
6.760134452e+00 1.4195102e+11
6.773654721e+00 1.3990627e+11
6.787202030e+00 1.3195383e+11
6.800776434e+00 1.4025037e+11
6.814377987e+00 1.2805794e+11
6.828006743e+00 1.3219390e+11
6.841662757e+00 1.3567406e+11
6.855346082e+00 1.3273050e+11
6.869056774e+00 1.2988546e+11
6.882794888e+00 1.3353547e+11
6.896560478e+00 1.3309788e+11
6.910353599e+00 1.3434010e+11
6.924174306e+00 1.2600193e+11
6.938022654e+00 1.3250643e+11
6.951898700e+00 1.2859482e+11
6.965802497e+00 1.2637183e+11
6.979734102e+00 1.3087903e+11
6.993693570e+00 1.3444535e+11
7.007680957e+00 1.2085806e+11
7.021696319e+00 1.1891311e+11
7.035739712e+00 1.3025750e+11
7.049811191e+00 1.1657079e+11
7.063910814e+00 1.2989031e+11
7.078038635e+00 1.1646950e+11
7.092194713e+00 1.2230900e+11
7.106379102e+00 1.1774431e+11
7.120591860e+00 1.1989602e+11
7.134833044e+00 1.1859123e+11
7.149102710e+00 1.1744995e+11
7.163400916e+00 1.2507219e+11
7.177727717e+00 1.2197778e+11
7.192083173e+00 1.1876863e+11
7.206467339e+00 1.1467292e+11
7.220880274e+00 1.1612997e+11
7.235322034e+00 1.1609772e+11
7.249792679e+00 1.1467555e+11
7.264292264e+00 1.1597474e+11
7.278820848e+00 1.1351948e+11
7.293378490e+00 1.1088508e+11
7.307965247e+00 1.1280836e+11
7.322581178e+00 1.1602944e+11
7.337226340e+00 1.0362912e+11
7.351900793e+00 1.0813681e+11
7.366604594e+00 1.0774205e+11
7.381337803e+00 1.0784392e+11
7.396100479e+00 1.1118436e+11
7.410892680e+00 1.0845235e+11
7.425714465e+00 1.0369234e+11
7.440565894e+00 1.0363370e+11
7.455447026e+00 1.0766968e+11
7.470357920e+00 1.0425410e+11
7.485298636e+00 1.0950438e+11
7.500269233e+00 1.0182824e+11
7.515269772e+00 1.0493001e+11
7.530300311e+00 9.8520291e+10
7.545360912e+00 1.0283983e+11
7.560451634e+00 1.0574902e+11
7.575572537e+00 9.5598708e+10
7.590723682e+00 9.5536630e+10
7.605905129e+00 9.1659418e+10
7.621116940e+00 9.4816964e+10
7.636359173e+00 9.2954625e+10
7.651631892e+00 9.4623842e+10
7.666935156e+00 9.1550313e+10
7.682269026e+00 9.5396953e+10
7.697633564e+00 9.2903735e+10
7.713028831e+00 9.0348878e+10
7.728454889e+00 8.9715535e+10
7.743911799e+00 8.4828992e+10
7.759399622e+00 8.6378001e+10
7.774918421e+00 8.8246536e+10
7.790468258e+00 8.8814260e+10
7.806049195e+00 8.1673892e+10
7.821661293e+00 8.8296375e+10
7.837304616e+00 8.5706980e+10
7.852979225e+00 8.5052611e+10
7.868685183e+00 8.0207662e+10
7.884422554e+00 7.9271607e+10
7.900191399e+00 7.7335311e+10
7.915991782e+00 7.9478149e+10
7.931823765e+00 8.2654014e+10
7.947687413e+00 7.9887158e+10
7.963582788e+00 7.5665114e+10
7.979509953e+00 7.6788019e+10
7.995468973e+00 7.8931019e+10
8.011459911e+00 7.6927629e+10
8.027482831e+00 7.8890464e+10
8.043537796e+00 7.3766894e+10
8.059624872e+00 7.6769208e+10
8.075744122e+00 7.4627968e+10
8.091895610e+00 7.6576186e+10
8.108079401e+00 7.1932855e+10
8.124295560e+00 7.3550422e+10
8.140544151e+00 7.6367169e+10
8.156825240e+00 7.1722119e+10
8.173138890e+00 7.5584630e+10
8.189485168e+00 7.1447416e+10
8.205864138e+00 6.9857212e+10
8.222275866e+00 7.1395145e+10
8.238720418e+00 7.1443401e+10
8.255197859e+00 7.2585185e+10
8.271708255e+00 6.9517174e+10
8.288251671e+00 6.9990283e+10
8.304828175e+00 6.9904011e+10
8.321437831e+00 6.7377361e+10
8.338080707e+00 6.5699365e+10
8.354756868e+00 6.8277534e+10
8.371466382e+00 6.5437780e+10
8.388209314e+00 6.4630402e+10
8.404985733e+00 6.9826782e+10
8.421795705e+00 6.7594857e+10
8.438639296e+00 6.6255393e+10
8.455516575e+00 6.5828378e+10
8.472427608e+00 6.6546742e+10
8.489372463e+00 6.3332984e+10
8.506351208e+00 6.4147023e+10
8.523363910e+00 6.5200222e+10
8.540410638e+00 6.3779488e+10
8.557491459e+00 6.1530104e+10
8.574606442e+00 6.3364183e+10
8.591755655e+00 6.3515605e+10
8.608939166e+00 6.3919795e+10
8.626157045e+00 6.0714138e+10
8.643409359e+00 6.3739015e+10
8.660696178e+00 6.2354067e+10
8.678017570e+00 5.8925738e+10
8.695373605e+00 6.4401307e+10
8.712764352e+00 5.9786548e+10
8.730189881e+00 5.9229351e+10
8.747650261e+00 5.9692977e+10
8.765145561e+00 5.6914408e+10
8.782675852e+00 5.9039228e+10
8.800241204e+00 5.7393610e+10
8.817841687e+00 5.7950558e+10
8.835477370e+00 5.7846338e+10
8.853148325e+00 5.9479677e+10
8.870854621e+00 5.7170225e+10
8.888596331e+00 5.7994431e+10
8.906373523e+00 5.7424219e+10
8.924186270e+00 5.7274770e+10
8.942034643e+00 5.6311621e+10
8.959918712e+00 5.7035178e+10
8.977838550e+00 5.3935116e+10
8.995794227e+00 5.6682553e+10
9.013785815e+00 5.6315913e+10
9.031813387e+00 5.4849607e+10
9.049877013e+00 5.6378540e+10
9.067976767e+00 5.4087295e+10
9.086112721e+00 5.4517079e+10
9.104284946e+00 5.4891065e+10
9.122493516e+00 5.3841264e+10
9.140738503e+00 5.5111675e+10
9.159019980e+00 5.3014037e+10
9.177338020e+00 5.2632487e+10
9.195692696e+00 5.3228624e+10
9.214084082e+00 5.3707258e+10
9.232512250e+00 5.3276760e+10
9.250977274e+00 5.0454149e+10
9.269479229e+00 5.1907656e+10
9.288018187e+00 5.0712819e+10
9.306594224e+00 5.2006940e+10
9.325207412e+00 5.0425174e+10
9.343857827e+00 5.1487309e+10
9.362545543e+00 5.1968431e+10
9.381270634e+00 4.9709835e+10
9.400033175e+00 4.8630693e+10
9.418833241e+00 4.9179653e+10
9.437670908e+00 4.8404564e+10
9.456546250e+00 4.9398147e+10
9.475459342e+00 4.9617252e+10
9.494410261e+00 4.8253483e+10
9.513399081e+00 4.8686551e+10
9.532425880e+00 4.8812313e+10
9.551490731e+00 4.9901426e+10
9.570593713e+00 4.8173470e+10
9.589734900e+00 4.6419800e+10
9.608914370e+00 4.6214974e+10
9.628132199e+00 4.5969094e+10
9.647388463e+00 4.5390648e+10
9.666683240e+00 4.6355729e+10
9.686016607e+00 4.6075331e+10
9.705388640e+00 4.5385910e+10
9.724799417e+00 4.5726127e+10
9.744249016e+00 4.6181740e+10
9.763737514e+00 4.5512650e+10
9.783264989e+00 4.4319813e+10
9.802831519e+00 4.5656217e+10
9.822437182e+00 4.3087351e+10
9.842082056e+00 4.4658839e+10
9.861766221e+00 4.2898062e+10
9.881489753e+00 4.2807112e+10
9.901252732e+00 4.0657456e+10
9.921055238e+00 4.1509548e+10
9.940897348e+00 4.3817042e+10
9.960779143e+00 4.2304701e+10
9.980700701e+00 4.2070618e+10
1.000066210e+01 4.1800384e+10
1.002066343e+01 4.1753668e+10
1.004070475e+01 4.2139394e+10
1.006078616e+01 3.9819436e+10
1.008090774e+01 3.9110149e+10
1.010106955e+01 3.9888010e+10
1.012127169e+01 3.9637143e+10
1.014151423e+01 4.0156289e+10
1.016179726e+01 4.0642001e+10
1.018212086e+01 3.9040907e+10
1.020248510e+01 4.0255323e+10
1.022289007e+01 3.8085634e+10
1.024333585e+01 3.8249173e+10
1.026382252e+01 3.8396476e+10
1.028435017e+01 3.6963910e+10
1.030491887e+01 3.7729992e+10
1.032552870e+01 3.5881570e+10
1.034617976e+01 3.7635747e+10
1.036687212e+01 3.6112347e+10
1.038760586e+01 3.7196833e+10
1.040838108e+01 3.5553322e+10
1.042919784e+01 3.4297047e+10
1.045005623e+01 3.5689664e+10
1.047095635e+01 3.4559257e+10
1.049189826e+01 3.5277303e+10
1.051288206e+01 3.4548997e+10
1.053390782e+01 3.5178550e+10
1.055497564e+01 3.3747205e+10
1.057608559e+01 3.3176284e+10
1.059723776e+01 3.3074846e+10
1.061843223e+01 3.2956643e+10
1.063966910e+01 3.2877283e+10
1.066094844e+01 3.3415664e+10
1.068227033e+01 3.2944766e+10
1.070363487e+01 3.2102071e+10
1.072504214e+01 3.2300371e+10
1.074649223e+01 3.1205209e+10
1.076798521e+01 3.1403679e+10
1.078952118e+01 3.0812595e+10
1.081110023e+01 3.2243314e+10
1.083272243e+01 3.1716840e+10
1.085438787e+01 3.1365649e+10
1.087609665e+01 3.0452994e+10
1.089784884e+01 2.8791892e+10
1.091964454e+01 3.0064710e+10
1.094148383e+01 2.8810217e+10
1.096336679e+01 2.9672106e+10
1.098529353e+01 2.7471135e+10
1.100726411e+01 2.9338637e+10
1.102927864e+01 2.8907331e+10
1.105133720e+01 2.6852842e+10
1.107343987e+01 2.7975851e+10
1.109558675e+01 2.8429503e+10
1.111777793e+01 2.7260072e+10
1.114001348e+01 2.8195496e+10
1.116229351e+01 2.7340324e+10
1.118461810e+01 2.6418447e+10
1.120698733e+01 2.6314302e+10
1.122940131e+01 2.6495863e+10
1.125186011e+01 2.6860320e+10
1.127436383e+01 2.6654331e+10
1.129691256e+01 2.5787106e+10
1.131950638e+01 2.5245007e+10
1.134214540e+01 2.6176587e+10
1.136482969e+01 2.5026385e+10
1.138755935e+01 2.5307548e+10
1.141033447e+01 2.6583368e+10
1.143315513e+01 2.4250406e+10
1.145602144e+01 2.4501671e+10
1.147893349e+01 2.4162270e+10
1.150189135e+01 2.4742018e+10
1.152489514e+01 2.3753473e+10
1.154794493e+01 2.2539810e+10
1.157104082e+01 2.3287391e+10
1.159418290e+01 2.2873848e+10
1.161737126e+01 2.3324872e+10
1.164060601e+01 2.2738822e+10
1.166388722e+01 2.3575393e+10
1.168721499e+01 2.2717012e+10
1.171058942e+01 2.2265056e+10
1.173401060e+01 2.1423777e+10
1.175747862e+01 2.1366032e+10
1.178099358e+01 2.1725182e+10
1.180455557e+01 2.1844233e+10
1.182816468e+01 2.0973809e+10
1.185182101e+01 2.1424531e+10
1.187552465e+01 2.1921866e+10
1.189927570e+01 2.0548972e+10
1.192307425e+01 2.0957248e+10
1.194692040e+01 2.1186808e+10
1.197081424e+01 2.0660473e+10
1.199475587e+01 2.0467714e+10
1.201874538e+01 2.0204499e+10
1.204278287e+01 2.0238594e+10
1.206686844e+01 2.0447429e+10
1.209100217e+01 1.9835729e+10
1.211518418e+01 2.0028515e+10
1.213941455e+01 1.9363131e+10
1.216369338e+01 1.9346488e+10
1.218802076e+01 1.9996558e+10
1.221239680e+01 1.9115366e+10
1.223682160e+01 1.9231494e+10
1.226129524e+01 1.9052760e+10
1.228581783e+01 1.8430195e+10
1.231038947e+01 1.8553794e+10
1.233501025e+01 1.8786884e+10
1.235968027e+01 1.8281328e+10
1.238439963e+01 1.8436560e+10
1.240916843e+01 1.7339191e+10
1.243398676e+01 1.6852984e+10
1.245885474e+01 1.7503815e+10
1.248377245e+01 1.7628114e+10
1.250873999e+01 1.7385528e+10
1.253375747e+01 1.6461824e+10
1.255882499e+01 1.7040087e+10
1.258394264e+01 1.6759791e+10
1.260911052e+01 1.6863628e+10
1.263432874e+01 1.7019422e+10
1.265959740e+01 1.5838533e+10
1.268491659e+01 1.6441373e+10
1.271028643e+01 1.6675222e+10
1.273570700e+01 1.6810785e+10
1.276117842e+01 1.5470947e+10
1.278670077e+01 1.5543673e+10
1.281227417e+01 1.5250018e+10
1.283789872e+01 1.6078654e+10
1.286357452e+01 1.5712290e+10
1.288930167e+01 1.6212596e+10
1.291508027e+01 1.5261275e+10
1.294091043e+01 1.5145283e+10
1.296679225e+01 1.5025148e+10
1.299272584e+01 1.5219155e+10
1.301871129e+01 1.4836621e+10
1.304474871e+01 1.4548398e+10
1.307083821e+01 1.5097093e+10
1.309697989e+01 1.5004852e+10
1.312317385e+01 1.4902145e+10
1.314942019e+01 1.4063214e+10
1.317571903e+01 1.4155293e+10
1.320207047e+01 1.4050287e+10
1.322847461e+01 1.3858837e+10
1.325493156e+01 1.3734270e+10
1.328144142e+01 1.3874041e+10
1.330800431e+01 1.3581149e+10
1.333462032e+01 1.3550140e+10
1.336128956e+01 1.3678210e+10
1.338801214e+01 1.3870415e+10
1.341478816e+01 1.3628896e+10
1.344161774e+01 1.2966346e+10
1.346850097e+01 1.3027033e+10
1.349543797e+01 1.2975400e+10
1.352242885e+01 1.3103269e+10
1.354947371e+01 1.2546901e+10
1.357657266e+01 1.2463789e+10
1.360372580e+01 1.2784327e+10
1.363093325e+01 1.2341148e+10
1.365819512e+01 1.2424436e+10
1.368551151e+01 1.2562804e+10
1.371288253e+01 1.1691651e+10
1.374030830e+01 1.2258376e+10
1.376778891e+01 1.1365257e+10
1.379532449e+01 1.2395067e+10
1.382291514e+01 1.2354158e+10
1.385056097e+01 1.1477611e+10
1.387826209e+01 1.2375249e+10
1.390601862e+01 1.1613369e+10
1.393383065e+01 1.1979028e+10
1.396169832e+01 1.1204500e+10
1.398962171e+01 1.1609787e+10
1.401760096e+01 1.0971989e+10
1.404563616e+01 1.1586617e+10
1.407372743e+01 1.1210394e+10
1.410187488e+01 1.1447812e+10
1.413007863e+01 1.0315964e+10
1.415833879e+01 1.0397085e+10
1.418665547e+01 1.0680575e+10
1.421502878e+01 1.0336103e+10
1.424345884e+01 1.1107643e+10
1.427194576e+01 1.0848144e+10
1.430048965e+01 1.0928307e+10
1.432909063e+01 1.0094946e+10
1.435774881e+01 1.0316720e+10
1.438646430e+01 1.0173561e+10
1.441523723e+01 1.0222519e+10
1.444406771e+01 1.0075346e+10
1.447295584e+01 9.6720558e+09
1.450190175e+01 9.7196552e+09
1.453090556e+01 9.8791582e+09
1.455996737e+01 1.0078647e+10
1.458908730e+01 9.6452239e+09
1.461826548e+01 9.7942583e+09
1.464750201e+01 8.9849934e+09
1.467679701e+01 9.1479512e+09
1.470615061e+01 9.0015941e+09
1.473556291e+01 9.4958947e+09
1.476503403e+01 9.5617120e+09
1.479456410e+01 9.5325707e+09
1.482415323e+01 9.3129482e+09
1.485380154e+01 9.0545789e+09
1.488350914e+01 8.9935759e+09
1.491327616e+01 8.6889260e+09
1.494310271e+01 9.2375779e+09
1.497298892e+01 8.4244527e+09
1.500293489e+01 9.0508886e+09
1.503294076e+01 8.5637910e+09
1.506300665e+01 8.9038585e+09
1.509313266e+01 8.7225043e+09
1.512331892e+01 8.2943647e+09
1.515356556e+01 8.6249806e+09
1.518387269e+01 8.0057827e+09
1.521424044e+01 8.7435191e+09
1.524466892e+01 8.1446068e+09
1.527515826e+01 8.2866841e+09
1.530570857e+01 7.8358393e+09
1.533631999e+01 7.7296970e+09
1.536699263e+01 7.8615401e+09
1.539772662e+01 7.8497937e+09
1.542852207e+01 7.8056780e+09
1.545937911e+01 7.4217404e+09
1.549029787e+01 7.7150289e+09
1.552127847e+01 7.6486891e+09
1.555232102e+01 7.6238813e+09
1.558342567e+01 7.7950724e+09
1.561459252e+01 7.7928617e+09
1.564582170e+01 7.4254276e+09
1.567711335e+01 7.5376112e+09
1.570846757e+01 7.5288776e+09
1.573988451e+01 7.3369088e+09
1.577136428e+01 7.2204979e+09
1.580290701e+01 7.1554382e+09
1.583451282e+01 7.2219535e+09
1.586618185e+01 7.0694321e+09
1.589791421e+01 6.9832012e+09
1.592971004e+01 6.8436852e+09
1.596156946e+01 6.8424189e+09
1.599349260e+01 6.6161542e+09
1.602547958e+01 6.6983407e+09
1.605753054e+01 6.8721951e+09
1.608964560e+01 6.5404680e+09
1.612182489e+01 6.5404486e+09
1.615406854e+01 6.5053515e+09
1.618637668e+01 6.6758542e+09
1.621874943e+01 6.3101664e+09
1.625118693e+01 6.6641686e+09
1.628368931e+01 6.2717063e+09
1.631625668e+01 6.2666458e+09
1.634888920e+01 6.7584029e+09
1.638158698e+01 6.3475321e+09
1.641435015e+01 6.3031429e+09
1.644717885e+01 6.3020792e+09
1.648007321e+01 6.1098676e+09
1.651303336e+01 6.2717365e+09
1.654605942e+01 5.8345031e+09
1.657915154e+01 5.9664505e+09
1.661230984e+01 5.7876009e+09
1.664553446e+01 5.6664079e+09
1.667882553e+01 6.1134262e+09
1.671218318e+01 5.7332774e+09
1.674560755e+01 5.8203738e+09
1.677909876e+01 6.0200881e+09
1.681265696e+01 5.7408416e+09
1.684628228e+01 5.6058697e+09
1.687997484e+01 5.3926209e+09
1.691373479e+01 5.5583440e+09
1.694756226e+01 5.6942234e+09
1.698145738e+01 5.5679070e+09
1.701542030e+01 5.7444934e+09
1.704945114e+01 5.5915852e+09
1.708355004e+01 5.5182151e+09
1.711771714e+01 5.2224386e+09
1.715195258e+01 5.1648590e+09
1.718625648e+01 5.2857919e+09
1.722062899e+01 4.9614972e+09
1.725507025e+01 5.0018158e+09
1.728958039e+01 5.1894681e+09
1.732415955e+01 5.1174009e+09
1.735880787e+01 4.9778018e+09
1.739352549e+01 5.1092281e+09
1.742831254e+01 5.2293914e+09
1.746316917e+01 4.8179075e+09
1.749809550e+01 4.8527119e+09
1.753309169e+01 4.7386314e+09
1.756815788e+01 4.9500132e+09
1.760329419e+01 4.7516630e+09
1.763850078e+01 4.5503048e+09
1.767377778e+01 4.7345572e+09
1.770912534e+01 4.7173067e+09
1.774454359e+01 4.6953237e+09
1.778003268e+01 4.7335312e+09
1.781559274e+01 4.6482316e+09
1.785122393e+01 4.5823874e+09
1.788692638e+01 4.7311710e+09
1.792270023e+01 4.3706839e+09
1.795854563e+01 4.4648301e+09
1.799446272e+01 4.9129854e+09
1.803045165e+01 4.2874639e+09
1.806651255e+01 4.3227653e+09
1.810264557e+01 4.3383019e+09
1.813885087e+01 4.3689894e+09
1.817512857e+01 4.0917046e+09
1.821147882e+01 4.3238683e+09
1.824790178e+01 4.2205122e+09
1.828439759e+01 4.2508971e+09
1.832096638e+01 4.2351840e+09
1.835760831e+01 4.1882062e+09
1.839432353e+01 4.0287376e+09
1.843111218e+01 4.0868377e+09
1.846797440e+01 4.3250114e+09
1.850491035e+01 4.0644606e+09
1.854192017e+01 3.8394498e+09
1.857900401e+01 3.7808298e+09
1.861616202e+01 3.7937229e+09
1.865339434e+01 3.8595959e+09
1.869070113e+01 3.9029548e+09
1.872808253e+01 3.8298455e+09
1.876553870e+01 3.6130133e+09
1.880306978e+01 4.0073303e+09
1.884067592e+01 3.8045284e+09
1.887835727e+01 3.6818781e+09
1.891611398e+01 3.6922968e+09
1.895394621e+01 3.6534827e+09
1.899185410e+01 3.6397583e+09
1.902983781e+01 3.7546350e+09
1.906789749e+01 3.6327465e+09
1.910603328e+01 3.9022969e+09
1.914424535e+01 3.6297455e+09
1.918253384e+01 3.4413169e+09
1.922089891e+01 3.2352345e+09
1.925934070e+01 3.4937868e+09
1.929785939e+01 3.3696229e+09
1.933645510e+01 3.3543639e+09
1.937512801e+01 3.4642951e+09
1.941387827e+01 3.3018268e+09
1.945270603e+01 3.4113840e+09
1.949161144e+01 3.3884600e+09
1.953059466e+01 3.4478093e+09
1.956965585e+01 3.0988274e+09
1.960879516e+01 3.1676733e+09
1.964801275e+01 3.1729397e+09
1.968730878e+01 3.2437454e+09
1.972668340e+01 3.2329706e+09
1.976613676e+01 3.2964245e+09
1.980566904e+01 3.0353922e+09
1.984528037e+01 3.0331036e+09
1.988497094e+01 3.0250706e+09
1.992474088e+01 3.0852012e+09
1.996459036e+01 3.0653520e+09
