wavelength[Angstrom], flux[erg / (cm3 s)]
1.803457e+03, 1.654726e-04
1.805260e+03, 1.925214e-04
1.807065e+03, 2.897060e-04
1.808872e+03, 3.411120e-04
1.810681e+03, 2.557395e-04
1.812492e+03, 3.639614e-05
1.814304e+03, 5.272883e-05
1.816119e+03, 8.381746e-05
1.817935e+03, 2.340069e-04
1.819753e+03, 1.036055e-04
1.821573e+03, 2.164926e-04
1.823394e+03, 4.601125e-04
1.825218e+03, 4.745522e-04
1.827043e+03, 1.619816e-04
1.828870e+03, 2.954149e-04
1.830699e+03, 6.273205e-04
1.832529e+03, 1.029046e-04
1.834362e+03, 9.325561e-05
1.836196e+03, 1.340162e-04
1.838032e+03, 1.806227e-04
1.839871e+03, 3.404375e-04
1.841710e+03, 2.599261e-04
1.843552e+03, 6.618477e-04
1.845396e+03, 1.142192e-03
1.847241e+03, 1.007113e-03
1.849088e+03, 9.847519e-04
1.850937e+03, 8.841575e-04
1.852788e+03, 4.973995e-04
1.854641e+03, 1.589595e-04
1.856496e+03, 1.928712e-04
1.858352e+03, 3.113112e-04
1.860211e+03, 6.492953e-04
1.862071e+03, 7.433006e-04
1.863933e+03, 8.616960e-04
1.865797e+03, 9.776982e-04
1.867663e+03, 2.548162e-03
1.869530e+03, 3.117871e-03
1.871400e+03, 2.925249e-03
1.873271e+03, 1.563185e-03
1.875144e+03, 9.066279e-04
1.877020e+03, 3.880715e-04
1.878897e+03, 5.196696e-04
1.880776e+03, 9.753075e-04
1.882656e+03, 1.568282e-03
1.884539e+03, 2.577887e-03
1.886424e+03, 2.211345e-03
1.888310e+03, 2.769635e-03
1.890198e+03, 3.306871e-03
1.892088e+03, 7.706269e-03
1.893981e+03, 5.695974e-03
1.895875e+03, 2.716125e-03
1.897770e+03, 1.813016e-03
1.899668e+03, 1.182417e-03
1.901568e+03, 1.858324e-03
1.903469e+03, 3.183953e-03
1.905373e+03, 2.983128e-03
1.907278e+03, 3.872093e-03
1.909186e+03, 8.047224e-03
1.911095e+03, 8.394264e-03
1.913006e+03, 1.474265e-02
1.914919e+03, 1.449357e-02
1.916834e+03, 1.413024e-02
1.918751e+03, 9.495050e-03
1.920669e+03, 5.848083e-03
1.922590e+03, 4.116004e-03
1.924513e+03, 6.229103e-03
1.926437e+03, 7.381364e-03
1.928364e+03, 9.047869e-03
1.930292e+03, 2.086519e-02
1.932222e+03, 2.267856e-02
1.934154e+03, 1.332713e-02
1.936089e+03, 1.995652e-02
1.938025e+03, 1.668153e-02
1.939963e+03, 3.504952e-02
1.941903e+03, 4.077276e-02
1.943845e+03, 1.161519e-02
1.945788e+03, 8.137880e-03
1.947734e+03, 1.371208e-02
1.949682e+03, 9.413519e-03
1.951632e+03, 1.809949e-02
1.953583e+03, 3.585613e-02
1.955537e+03, 3.311608e-02
1.957492e+03, 3.728500e-02
1.959450e+03, 3.765217e-02
1.961409e+03, 2.356889e-02
1.963371e+03, 4.438314e-02
1.965334e+03, 4.902273e-02
1.967299e+03, 4.046388e-02
1.969267e+03, 2.333693e-02
1.971236e+03, 4.466736e-02
1.973207e+03, 3.994690e-02
1.975180e+03, 6.383199e-02
1.977156e+03, 8.259472e-02
1.979133e+03, 1.633547e-01
1.981112e+03, 1.588362e-01
1.983093e+03, 1.930894e-01
1.985076e+03, 3.205404e-01
1.987061e+03, 1.693206e-01
1.989048e+03, 1.840030e-01
1.991037e+03, 8.268507e-02
1.993028e+03, 9.279721e-02
1.995021e+03, 5.152073e-02
1.997016e+03, 6.257592e-02
1.999013e+03, 5.016379e-02
2.001012e+03, 8.444485e-02
2.003013e+03, 8.916975e-02
2.005016e+03, 8.854215e-02
2.007021e+03, 1.681517e-01
2.009028e+03, 1.865982e-01
2.011037e+03, 2.648413e-01
2.013048e+03, 3.231123e-01
2.015062e+03, 1.959394e-01
2.017077e+03, 8.507131e-02
2.019094e+03, 1.251214e-01
2.021113e+03, 1.033927e-01
2.023134e+03, 9.573496e-02
2.025157e+03, 3.309541e-02
